HH_ID,Region,HHsize,HHincome,Car_own,NofTrips,Walk_share,Auto_share,Transit_share,Taxi_share,Bike_share,Other_share
88969,B,2,3,2,6,0.67,0.00,0.33,0.00,0.00,0.00
89074,B,1,2,2,6,0.67,0.00,0.33,0.00,0.00,0.00
89136,B,2,4,1,4,0.50,0.50,0.00,0.00,0.00,0.00
89291,B,2,3,2,5,0.80,0.00,0.20,0.00,0.00,0.00
89575,A,4,4,1,3,0.33,0.67,0.00,0.00,0.00,0.00
89749,A,1,4,1,2,0.00,1.00,0.00,0.00,0.00,0.00
89916,A,2,4,1,4,0.00,1.00,0.00,0.00,0.00,0.00
89943,A,2,4,1,4,0.00,1.00,0.00,0.00,0.00,0.00
89962,B,1,4,1,2,0.00,1.00,0.00,0.00,0.00,0.00
117281,B,2,3,1,15,0.73,0.00,0.27,0.00,0.00,0.00
121861,B,3,3,2,5,0.80,0.00,0.20,0.00,0.00,0.00
121973,B,3,2,2,12,0.67,0.00,0.33,0.00,0.00,0.00
122100,B,1,3,1,8,0.50,0.00,0.50,0.00,0.00,0.00
122150,B,3,3,1,18,0.61,0.00,0.39,0.00,0.00,0.00
122172,B,3,4,1,6,0.67,0.33,0.00,0.00,0.00,0.00
122235,B,1,1,2,8,0.50,0.00,0.50,0.00,0.00,0.00
122278,B,3,3,1,4,0.50,0.50,0.00,0.00,0.00,0.00
122857,B,1,3,2,6,0.67,0.00,0.33,0.00,0.00,0.00
127356,B,2,4,1,14,0.57,0.00,0.43,0.00,0.00,0.00
128389,A,1,2,1,10,0.40,0.20,0.40,0.00,0.00,0.00
128998,C,3,5,1,18,0.67,0.00,0.33,0.00,0.00,0.00
141597,A,3,4,1,16,0.38,0.13,0.50,0.00,0.00,0.00
141926,B,3,3,1,13,0.46,0.15,0.38,0.00,0.00,0.00
142621,B,1,2,1,8,0.50,0.25,0.25,0.00,0.00,0.00
143482,C,1,3,1,6,0.67,0.00,0.33,0.00,0.00,0.00
143960,A,3,4,1,16,0.50,0.13,0.38,0.00,0.00,0.00
143976,C,1,2,2,6,0.67,0.00,0.33,0.00,0.00,0.00
144003,A,3,4,1,16,0.50,0.13,0.38,0.00,0.00,0.00
144037,A,3,4,1,18,0.44,0.11,0.44,0.00,0.00,0.00
144115,B,1,3,1,2,0.00,1.00,0.00,0.00,0.00,0.00
144127,C,1,1,2,6,0.67,0.00,0.33,0.00,0.00,0.00
146589,A,3,4,1,20,0.60,0.00,0.40,0.00,0.00,0.00
148314,A,1,2,1,3,0.67,0.00,0.00,0.33,0.00,0.00
148366,A,2,4,1,4,0.50,0.00,0.00,0.50,0.00,0.00
148425,A,1,3,1,7,0.71,0.00,0.29,0.00,0.00,0.00
148450,A,1,4,1,2,1.00,0.00,0.00,0.00,0.00,0.00
148523,A,4,3,1,8,0.75,0.00,0.25,0.00,0.00,0.00
148561,A,1,3,1,2,1.00,0.00,0.00,0.00,0.00,0.00
164793,A,1,3,2,2,1.00,0.00,0.00,0.00,0.00,0.00
167153,A,1,3,2,2,1.00,0.00,0.00,0.00,0.00,0.00
167760,A,1,3,2,6,0.67,0.00,0.33,0.00,0.00,0.00
167778,A,3,4,1,9,0.56,0.22,0.22,0.00,0.00,0.00
167919,A,1,4,1,6,0.67,0.00,0.33,0.00,0.00,0.00
168205,A,2,3,2,4,0.50,0.00,0.00,0.50,0.00,0.00
168235,A,1,2,2,2,1.00,0.00,0.00,0.00,0.00,0.00
168345,A,1,4,1,4,0.75,0.00,0.25,0.00,0.00,0.00
179537,B,1,3,1,4,0.50,0.50,0.00,0.00,0.00,0.00
179928,A,3,2,1,14,0.57,0.00,0.43,0.00,0.00,0.00
180674,B,3,3,1,10,0.60,0.20,0.20,0.00,0.00,0.00
188349,A,4,5,1,3,0.33,0.67,0.00,0.00,0.00,0.00
188408,A,4,5,1,18,0.56,0.11,0.33,0.00,0.00,0.00
188490,B,4,5,1,22,0.36,0.27,0.36,0.00,0.00,0.00
188568,A,4,3,1,23,0.70,0.00,0.30,0.00,0.00,0.00
188761,A,4,4,1,15,0.60,0.13,0.27,0.00,0.00,0.00
188999,A,4,5,1,28,0.64,0.00,0.36,0.00,0.00,0.00
189104,A,4,5,1,28,0.46,0.00,0.54,0.00,0.00,0.00
189255,A,4,4,1,12,0.83,0.00,0.17,0.00,0.00,0.00
189313,A,4,5,1,16,0.75,0.00,0.25,0.00,0.00,0.00
189361,A,4,4,2,14,0.71,0.00,0.29,0.00,0.00,0.00
189398,A,4,4,1,10,0.80,0.00,0.20,0.00,0.00,0.00
189451,A,4,5,1,18,0.67,0.00,0.33,0.00,0.00,0.00
189525,B,2,4,1,12,0.33,0.17,0.50,0.00,0.00,0.00
189563,A,4,5,1,32,0.50,0.00,0.50,0.00,0.00,0.00
189616,A,1,4,1,8,0.50,0.00,0.50,0.00,0.00,0.00
189647,B,4,5,1,22,0.64,0.09,0.27,0.00,0.00,0.00
189711,A,1,4,1,6,0.67,0.00,0.33,0.00,0.00,0.00
189761,A,2,2,1,11,0.55,0.00,0.45,0.00,0.00,0.00
189801,A,1,2,1,8,0.50,0.00,0.50,0.00,0.00,0.00
191706,B,4,3,1,6,0.33,0.33,0.33,0.00,0.00,0.00
191755,B,4,4,1,9,0.00,0.33,0.67,0.00,0.00,0.00
191788,B,4,3,1,11,0.18,0.18,0.64,0.00,0.00,0.00
192288,A,4,4,1,9,0.00,0.00,1.00,0.00,0.00,0.00
192323,A,3,3,1,8,0.75,0.00,0.00,0.00,0.25,0.00
192670,A,4,4,1,20,0.60,0.00,0.40,0.00,0.00,0.00
192738,A,4,4,1,10,0.80,0.00,0.20,0.00,0.00,0.00
192763,A,5,5,1,10,1.00,0.00,0.00,0.00,0.00,0.00
192832,B,5,4,1,22,0.64,0.09,0.27,0.00,0.00,0.00
193399,B,4,5,1,8,0.75,0.25,0.00,0.00,0.00,0.00
193490,B,4,4,1,8,0.50,0.50,0.00,0.00,0.00,0.00
193557,A,6,5,1,6,0.33,0.67,0.00,0.00,0.00,0.00
194068,B,4,4,1,12,0.67,0.17,0.17,0.00,0.00,0.00
194098,B,4,4,1,8,0.75,0.25,0.00,0.00,0.00,0.00
194139,A,4,5,1,14,0.71,0.00,0.29,0.00,0.00,0.00
194370,A,4,5,1,16,0.75,0.00,0.25,0.00,0.00,0.00
194542,A,4,4,1,22,0.64,0.00,0.36,0.00,0.00,0.00
196106,A,4,5,1,24,0.67,0.00,0.33,0.00,0.00,0.00
196609,A,4,4,1,8,0.38,0.13,0.25,0.25,0.00,0.00
196771,A,4,4,1,8,0.50,0.00,0.00,0.00,0.50,0.00
196913,A,4,5,1,10,1.00,0.00,0.00,0.00,0.00,0.00
197007,A,5,5,1,8,0.00,0.75,0.00,0.25,0.00,0.00
197090,A,5,3,2,9,1.00,0.00,0.00,0.00,0.00,0.00
197154,A,4,4,1,24,0.67,0.00,0.33,0.00,0.00,0.00
197360,A,4,4,1,16,0.88,0.00,0.13,0.00,0.00,0.00
197498,A,1,3,1,6,0.67,0.00,0.33,0.00,0.00,0.00
197538,A,1,3,1,6,0.67,0.00,0.33,0.00,0.00,0.00
197564,C,3,4,1,2,0.00,1.00,0.00,0.00,0.00,0.00
197592,A,1,4,1,2,0.00,1.00,0.00,0.00,0.00,0.00
197627,A,2,4,1,2,0.00,1.00,0.00,0.00,0.00,0.00
197653,B,2,4,1,10,0.40,0.20,0.40,0.00,0.00,0.00
198490,A,1,2,1,6,0.67,0.00,0.33,0.00,0.00,0.00
198524,A,3,4,1,12,0.67,0.00,0.33,0.00,0.00,0.00
198527,A,4,5,1,16,0.88,0.00,0.13,0.00,0.00,0.00
198582,A,2,2,2,4,1.00,0.00,0.00,0.00,0.00,0.00
198694,B,2,4,1,9,0.56,0.33,0.11,0.00,0.00,0.00
198793,A,1,3,2,2,0.00,0.00,0.00,1.00,0.00,0.00
198962,A,2,4,1,4,0.00,0.00,1.00,0.00,0.00,0.00
198982,A,2,4,1,6,1.00,0.00,0.00,0.00,0.00,0.00
199034,A,1,3,2,2,1.00,0.00,0.00,0.00,0.00,0.00
199062,B,1,2,2,2,1.00,0.00,0.00,0.00,0.00,0.00
199095,B,2,4,1,8,0.00,0.50,0.50,0.00,0.00,0.00
199111,B,2,4,1,4,1.00,0.00,0.00,0.00,0.00,0.00
199152,B,3,4,1,9,1.00,0.00,0.00,0.00,0.00,0.00
199338,B,3,4,1,10,0.20,0.00,0.80,0.00,0.00,0.00
204608,B,2,4,1,8,0.75,0.00,0.25,0.00,0.00,0.00
204633,B,1,3,1,6,0.67,0.00,0.33,0.00,0.00,0.00
204653,B,2,4,1,12,0.67,0.00,0.33,0.00,0.00,0.00
204667,B,2,5,1,8,0.50,0.25,0.25,0.00,0.00,0.00
204679,B,1,4,1,6,0.67,0.00,0.33,0.00,0.00,0.00
204700,C,4,4,1,6,0.67,0.00,0.33,0.00,0.00,0.00
204725,B,3,3,1,4,0.50,0.50,0.00,0.00,0.00,0.00
204817,C,1,1,2,2,1.00,0.00,0.00,0.00,0.00,0.00
204841,C,3,4,2,6,0.67,0.00,0.33,0.00,0.00,0.00
204847,C,1,2,2,2,1.00,0.00,0.00,0.00,0.00,0.00
204856,C,1,1,2,6,0.67,0.00,0.33,0.00,0.00,0.00
204884,C,3,3,2,16,0.63,0.00,0.38,0.00,0.00,0.00
204897,C,1,1,2,2,1.00,0.00,0.00,0.00,0.00,0.00
206048,C,1,3,2,3,0.67,0.00,0.33,0.00,0.00,0.00
209909,C,1,3,1,10,0.40,0.00,0.60,0.00,0.00,0.00
213978,A,1,6,1,2,0.00,1.00,0.00,0.00,0.00,0.00
213982,C,1,4,2,8,0.50,0.00,0.50,0.00,0.00,0.00
213988,C,2,1,2,8,0.75,0.00,0.25,0.00,0.00,0.00
213997,C,2,2,2,4,0.50,0.00,0.00,0.00,0.50,0.00
214289,A,1,3,1,2,0.00,1.00,0.00,0.00,0.00,0.00
214291,C,1,2,1,7,0.71,0.00,0.29,0.00,0.00,0.00
236094,B,2,4,1,4,0.50,0.50,0.00,0.00,0.00,0.00
236105,C,4,4,1,12,0.50,0.00,0.33,0.00,0.00,0.17
236121,C,2,4,2,4,1.00,0.00,0.00,0.00,0.00,0.00
236128,A,2,4,1,5,0.60,0.40,0.00,0.00,0.00,0.00
236133,B,2,4,1,4,0.50,0.50,0.00,0.00,0.00,0.00
236146,A,3,4,1,10,0.40,0.40,0.20,0.00,0.00,0.00
236160,B,4,4,1,6,0.67,0.33,0.00,0.00,0.00,0.00
236165,A,1,3,1,2,0.00,1.00,0.00,0.00,0.00,0.00
236177,C,2,4,2,5,0.40,0.00,0.00,0.00,0.60,0.00
236180,C,3,3,1,8,0.50,0.00,0.50,0.00,0.00,0.00
236194,C,2,4,1,12,0.67,0.00,0.33,0.00,0.00,0.00
236202,A,2,4,1,2,0.00,1.00,0.00,0.00,0.00,0.00
236206,B,3,4,2,10,0.80,0.00,0.20,0.00,0.00,0.00
236214,C,3,3,1,2,1.00,0.00,0.00,0.00,0.00,0.00
236228,C,4,5,1,8,1.00,0.00,0.00,0.00,0.00,0.00
236232,C,2,3,2,2,0.00,0.00,1.00,0.00,0.00,0.00
236266,B,2,4,1,4,0.00,1.00,0.00,0.00,0.00,0.00
236268,C,1,3,2,6,0.50,0.00,0.33,0.00,0.00,0.17
236274,C,2,3,2,8,0.75,0.00,0.25,0.00,0.00,0.00
236279,B,2,4,1,4,0.50,0.50,0.00,0.00,0.00,0.00
236393,C,1,2,2,2,1.00,0.00,0.00,0.00,0.00,0.00
236973,C,2,3,2,2,1.00,0.00,0.00,0.00,0.00,0.00
236983,B,1,2,1,2,0.00,1.00,0.00,0.00,0.00,0.00
237092,C,3,4,1,6,1.00,0.00,0.00,0.00,0.00,0.00
237232,C,2,4,2,14,0.57,0.00,0.43,0.00,0.00,0.00
237250,C,2,4,1,4,0.00,1.00,0.00,0.00,0.00,0.00
237261,B,1,2,2,4,0.50,0.00,0.50,0.00,0.00,0.00
237843,B,2,6,1,7,0.43,0.00,0.57,0.00,0.00,0.00
237848,B,4,4,1,13,0.54,0.31,0.15,0.00,0.00,0.00
237856,B,2,1,2,4,1.00,0.00,0.00,0.00,0.00,0.00
237857,B,1,2,1,2,1.00,0.00,0.00,0.00,0.00,0.00
237860,B,2,1,2,2,1.00,0.00,0.00,0.00,0.00,0.00
237866,B,2,4,1,6,0.67,0.00,0.33,0.00,0.00,0.00
237869,B,2,1,2,4,1.00,0.00,0.00,0.00,0.00,0.00
237878,B,2,5,1,4,1.00,0.00,0.00,0.00,0.00,0.00
237890,A,4,5,1,20,0.70,0.10,0.20,0.00,0.00,0.00
237892,B,2,4,1,12,0.67,0.00,0.33,0.00,0.00,0.00
237904,B,3,4,1,8,1.00,0.00,0.00,0.00,0.00,0.00
237907,B,1,3,2,8,0.50,0.00,0.50,0.00,0.00,0.00
237917,B,3,3,2,5,1.00,0.00,0.00,0.00,0.00,0.00
237919,B,2,3,2,4,1.00,0.00,0.00,0.00,0.00,0.00
237931,B,2,2,2,6,1.00,0.00,0.00,0.00,0.00,0.00
237932,B,2,1,2,5,1.00,0.00,0.00,0.00,0.00,0.00
237948,B,2,3,2,10,0.80,0.00,0.20,0.00,0.00,0.00
237956,B,3,4,2,11,0.82,0.00,0.18,0.00,0.00,0.00
237961,B,2,1,2,4,1.00,0.00,0.00,0.00,0.00,0.00
237968,C,1,1,2,2,1.00,0.00,0.00,0.00,0.00,0.00
237978,B,2,5,1,10,0.40,0.20,0.40,0.00,0.00,0.00
237993,C,2,4,2,2,1.00,0.00,0.00,0.00,0.00,0.00
237999,C,2,4,2,4,0.50,0.00,0.00,0.00,0.50,0.00
238010,C,4,4,1,22,0.50,0.00,0.45,0.00,0.00,0.05
238023,C,3,4,1,12,0.67,0.00,0.33,0.00,0.00,0.00
238030,C,2,4,1,4,0.50,0.00,0.00,0.00,0.50,0.00
238033,C,4,5,1,12,0.67,0.00,0.33,0.00,0.00,0.00
238064,B,3,4,1,14,0.43,0.14,0.43,0.00,0.00,0.00
238073,C,1,1,2,2,1.00,0.00,0.00,0.00,0.00,0.00
238081,C,2,2,2,4,1.00,0.00,0.00,0.00,0.00,0.00
238106,B,4,4,1,14,0.57,0.14,0.29,0.00,0.00,0.00
238118,B,2,3,2,4,0.50,0.50,0.00,0.00,0.00,0.00
238130,B,2,2,1,6,1.00,0.00,0.00,0.00,0.00,0.00
238171,B,3,4,1,6,0.33,0.00,0.00,0.00,0.67,0.00
238176,B,1,2,2,2,1.00,0.00,0.00,0.00,0.00,0.00
238200,B,4,4,1,12,1.00,0.00,0.00,0.00,0.00,0.00
238210,B,2,3,2,4,1.00,0.00,0.00,0.00,0.00,0.00
238212,B,1,1,2,2,1.00,0.00,0.00,0.00,0.00,0.00
238241,B,4,4,1,11,0.73,0.00,0.27,0.00,0.00,0.00
238267,B,2,3,2,18,0.56,0.00,0.44,0.00,0.00,0.00
238320,B,2,2,2,5,0.60,0.00,0.00,0.00,0.40,0.00
238329,B,3,3,2,4,1.00,0.00,0.00,0.00,0.00,0.00
238365,B,3,4,1,17,0.65,0.00,0.35,0.00,0.00,0.00
238382,B,4,4,1,20,0.65,0.00,0.35,0.00,0.00,0.00
238386,B,3,4,1,8,0.75,0.00,0.00,0.00,0.25,0.00
238957,B,1,1,2,4,1.00,0.00,0.00,0.00,0.00,0.00
238972,B,2,3,2,8,0.75,0.00,0.25,0.00,0.00,0.00
238985,B,1,2,2,4,1.00,0.00,0.00,0.00,0.00,0.00
239034,B,4,4,1,16,0.75,0.00,0.25,0.00,0.00,0.00
239095,B,4,5,1,16,0.50,0.25,0.25,0.00,0.00,0.00
239114,B,1,1,2,2,1.00,0.00,0.00,0.00,0.00,0.00
239120,C,1,1,2,2,1.00,0.00,0.00,0.00,0.00,0.00
239136,C,2,2,1,6,0.83,0.00,0.17,0.00,0.00,0.00
239148,C,1,1,2,2,1.00,0.00,0.00,0.00,0.00,0.00
239175,C,2,4,2,12,0.67,0.00,0.33,0.00,0.00,0.00
239199,C,2,4,1,12,0.67,0.00,0.33,0.00,0.00,0.00
239214,C,1,2,2,6,0.67,0.00,0.33,0.00,0.00,0.00
239243,B,4,3,1,16,0.50,0.25,0.25,0.00,0.00,0.00
239280,B,4,4,1,16,0.50,0.25,0.25,0.00,0.00,0.00
239643,C,2,3,2,6,0.67,0.00,0.33,0.00,0.00,0.00
239727,C,2,3,2,8,0.50,0.00,0.50,0.00,0.00,0.00
239974,C,4,4,1,17,0.65,0.00,0.35,0.00,0.00,0.00
240014,B,3,5,1,8,0.50,0.25,0.25,0.00,0.00,0.00
240160,B,2,5,1,11,0.36,0.27,0.36,0.00,0.00,0.00
240213,A,4,4,1,9,0.56,0.22,0.22,0.00,0.00,0.00
240378,B,4,4,2,12,0.67,0.00,0.33,0.00,0.00,0.00
240384,B,3,5,1,14,0.57,0.14,0.29,0.00,0.00,0.00
240508,B,3,4,1,14,0.57,0.00,0.43,0.00,0.00,0.00
240532,B,3,5,1,16,0.50,0.00,0.50,0.00,0.00,0.00
240558,B,4,4,2,22,0.55,0.00,0.45,0.00,0.00,0.00
240568,B,2,1,2,2,1.00,0.00,0.00,0.00,0.00,0.00
240582,A,5,5,1,6,0.33,0.67,0.00,0.00,0.00,0.00
240592,A,3,4,1,18,0.44,0.11,0.44,0.00,0.00,0.00
240643,C,2,2,1,2,0.00,0.00,0.00,1.00,0.00,0.00
240659,C,1,2,2,2,1.00,0.00,0.00,0.00,0.00,0.00
240809,C,4,5,1,22,0.55,0.00,0.45,0.00,0.00,0.00
240852,A,4,5,1,17,0.53,0.12,0.35,0.00,0.00,0.00
241145,B,3,4,1,4,0.50,0.50,0.00,0.00,0.00,0.00
241153,C,2,3,2,4,1.00,0.00,0.00,0.00,0.00,0.00
241171,B,3,3,1,4,0.00,0.50,0.00,0.50,0.00,0.00
241175,A,2,2,2,4,0.50,0.00,0.00,0.00,0.50,0.00
241182,B,2,4,1,8,0.50,0.25,0.25,0.00,0.00,0.00
241195,A,3,4,1,5,0.60,0.00,0.20,0.20,0.00,0.00
241197,A,5,5,1,22,0.59,0.00,0.41,0.00,0.00,0.00
241205,A,2,4,1,8,0.75,0.00,0.25,0.00,0.00,0.00
241219,A,1,2,2,10,0.60,0.00,0.40,0.00,0.00,0.00
241223,A,2,1,2,12,0.67,0.00,0.33,0.00,0.00,0.00
241226,B,4,5,1,12,0.67,0.17,0.17,0.00,0.00,0.00
241228,A,2,3,2,5,0.60,0.00,0.00,0.00,0.40,0.00
241240,A,3,4,1,16,0.75,0.00,0.25,0.00,0.00,0.00
241251,A,1,3,2,3,0.33,0.00,0.00,0.67,0.00,0.00
241265,A,2,3,2,4,0.00,0.00,0.00,0.50,0.50,0.00
241268,A,4,5,2,18,0.44,0.00,0.33,0.00,0.22,0.00
241271,B,2,3,1,8,0.75,0.25,0.00,0.00,0.00,0.00
241288,B,2,3,1,6,0.50,0.33,0.17,0.00,0.00,0.00
241303,A,2,2,2,4,1.00,0.00,0.00,0.00,0.00,0.00
241307,A,2,3,2,2,1.00,0.00,0.00,0.00,0.00,0.00
241323,A,3,4,1,16,0.75,0.00,0.25,0.00,0.00,0.00
241326,A,3,4,1,11,0.82,0.00,0.18,0.00,0.00,0.00
241331,A,1,2,2,2,1.00,0.00,0.00,0.00,0.00,0.00
241337,A,2,2,2,2,1.00,0.00,0.00,0.00,0.00,0.00
241367,B,3,4,1,10,0.60,0.20,0.00,0.00,0.20,0.00
241377,A,2,2,2,8,0.75,0.00,0.25,0.00,0.00,0.00
241384,A,1,9,2,1,1.00,0.00,0.00,0.00,0.00,0.00
241385,A,3,5,1,9,0.78,0.22,0.00,0.00,0.00,0.00
241391,A,1,3,1,10,0.60,0.00,0.40,0.00,0.00,0.00
241395,A,4,2,2,12,0.83,0.00,0.17,0.00,0.00,0.00
241396,A,2,4,1,10,0.40,0.40,0.10,0.10,0.00,0.00
241397,A,2,3,2,2,1.00,0.00,0.00,0.00,0.00,0.00
241399,A,2,5,1,4,0.00,1.00,0.00,0.00,0.00,0.00
241401,A,1,1,2,3,1.00,0.00,0.00,0.00,0.00,0.00
241404,A,1,2,2,2,0.00,0.00,0.00,0.00,1.00,0.00
241405,A,2,3,2,2,1.00,0.00,0.00,0.00,0.00,0.00
241407,A,2,3,2,6,1.00,0.00,0.00,0.00,0.00,0.00
241408,A,1,2,1,6,0.67,0.00,0.33,0.00,0.00,0.00
241415,B,2,3,1,4,0.00,0.50,0.00,0.00,0.00,0.50
241423,A,2,3,2,6,1.00,0.00,0.00,0.00,0.00,0.00
241426,A,1,2,2,6,0.67,0.00,0.33,0.00,0.00,0.00
241430,B,3,4,1,8,0.25,0.50,0.13,0.13,0.00,0.00
241432,A,3,4,2,4,1.00,0.00,0.00,0.00,0.00,0.00
241438,B,4,4,1,6,0.67,0.33,0.00,0.00,0.00,0.00
241442,A,2,3,2,6,1.00,0.00,0.00,0.00,0.00,0.00
241447,A,2,3,1,4,1.00,0.00,0.00,0.00,0.00,0.00
241448,A,2,2,2,16,0.56,0.00,0.44,0.00,0.00,0.00
241452,B,4,5,1,12,0.67,0.33,0.00,0.00,0.00,0.00
241456,A,1,2,2,2,0.50,0.00,0.00,0.50,0.00,0.00
241457,A,3,4,1,22,0.55,0.00,0.45,0.00,0.00,0.00
241458,A,2,2,2,3,0.00,0.00,0.00,0.00,1.00,0.00
241460,A,2,1,2,10,0.60,0.00,0.40,0.00,0.00,0.00
241463,A,2,2,2,2,1.00,0.00,0.00,0.00,0.00,0.00
241466,A,1,2,2,4,1.00,0.00,0.00,0.00,0.00,0.00
241471,B,2,2,1,4,0.50,0.50,0.00,0.00,0.00,0.00
241478,A,3,4,1,18,0.72,0.00,0.22,0.06,0.00,0.00
241480,A,2,2,2,6,0.67,0.00,0.33,0.00,0.00,0.00
241482,A,2,4,2,4,0.75,0.00,0.00,0.25,0.00,0.00
241485,B,2,4,1,10,0.60,0.20,0.20,0.00,0.00,0.00
241487,B,3,5,1,14,0.71,0.14,0.14,0.00,0.00,0.00
241490,A,1,3,2,6,0.67,0.00,0.33,0.00,0.00,0.00
241497,A,1,2,2,4,1.00,0.00,0.00,0.00,0.00,0.00
241501,A,4,5,1,17,0.65,0.12,0.18,0.06,0.00,0.00
241502,A,1,2,2,3,1.00,0.00,0.00,0.00,0.00,0.00
241505,B,1,3,1,4,0.50,0.50,0.00,0.00,0.00,0.00
241508,A,2,4,2,14,0.57,0.00,0.43,0.00,0.00,0.00
241513,B,2,4,1,7,0.71,0.29,0.00,0.00,0.00,0.00
241518,B,3,4,1,4,0.50,0.50,0.00,0.00,0.00,0.00
241524,A,3,5,1,2,1.00,0.00,0.00,0.00,0.00,0.00
241529,A,1,2,2,2,1.00,0.00,0.00,0.00,0.00,0.00
241543,A,4,4,1,8,1.00,0.00,0.00,0.00,0.00,0.00
241552,A,3,5,1,19,0.68,0.00,0.32,0.00,0.00,0.00
241566,A,2,4,1,4,1.00,0.00,0.00,0.00,0.00,0.00
241568,A,3,3,2,18,0.56,0.00,0.44,0.00,0.00,0.00
241585,B,2,2,2,8,0.50,0.00,0.50,0.00,0.00,0.00
241590,B,2,2,1,2,1.00,0.00,0.00,0.00,0.00,0.00
241594,B,3,5,1,14,0.71,0.07,0.14,0.07,0.00,0.00
241599,B,2,2,1,4,0.50,0.50,0.00,0.00,0.00,0.00
241610,B,2,3,1,4,1.00,0.00,0.00,0.00,0.00,0.00
241635,B,2,3,2,12,0.67,0.00,0.33,0.00,0.00,0.00
241655,B,1,1,2,6,0.67,0.00,0.33,0.00,0.00,0.00
241656,B,2,1,2,4,0.00,0.00,1.00,0.00,0.00,0.00
241665,B,1,2,2,2,0.00,0.00,0.00,1.00,0.00,0.00
241675,B,1,1,2,8,0.50,0.00,0.50,0.00,0.00,0.00
241685,B,1,1,2,2,1.00,0.00,0.00,0.00,0.00,0.00
241696,C,2,2,2,8,0.50,0.00,0.50,0.00,0.00,0.00
241714,A,1,1,2,8,0.63,0.13,0.25,0.00,0.00,0.00
242216,C,5,4,1,10,0.60,0.00,0.40,0.00,0.00,0.00
242218,C,1,1,2,6,0.67,0.00,0.33,0.00,0.00,0.00
242231,C,4,4,1,14,0.57,0.00,0.43,0.00,0.00,0.00
242235,C,4,3,1,12,0.67,0.00,0.33,0.00,0.00,0.00
242236,A,5,5,1,16,0.50,0.13,0.38,0.00,0.00,0.00
242252,C,2,2,2,6,0.67,0.00,0.33,0.00,0.00,0.00
242256,B,6,6,1,16,0.50,0.25,0.25,0.00,0.00,0.00
242263,C,4,5,1,22,0.55,0.00,0.45,0.00,0.00,0.00
242265,C,3,3,2,8,0.50,0.00,0.50,0.00,0.00,0.00
242270,B,2,2,1,8,0.50,0.25,0.25,0.00,0.00,0.00
242274,C,3,4,2,9,0.56,0.00,0.44,0.00,0.00,0.00
242279,C,3,3,1,9,0.56,0.00,0.44,0.00,0.00,0.00
242280,B,3,4,1,10,0.40,0.20,0.40,0.00,0.00,0.00
242290,A,3,4,1,6,0.00,0.67,0.33,0.00,0.00,0.00
242301,B,5,5,1,16,0.50,0.25,0.25,0.00,0.00,0.00
242302,A,2,3,1,2,0.00,1.00,0.00,0.00,0.00,0.00
242304,C,3,4,1,14,0.57,0.00,0.43,0.00,0.00,0.00
242321,C,4,5,1,19,0.68,0.00,0.32,0.00,0.00,0.00
242325,C,4,5,1,19,0.68,0.00,0.32,0.00,0.00,0.00
242327,C,3,3,1,13,0.69,0.00,0.31,0.00,0.00,0.00
242353,C,3,5,1,26,0.46,0.00,0.54,0.00,0.00,0.00
242355,A,4,5,1,19,0.47,0.21,0.32,0.00,0.00,0.00
242362,C,2,2,2,2,0.00,0.00,1.00,0.00,0.00,0.00
242364,C,2,2,2,8,0.50,0.00,0.50,0.00,0.00,0.00
242573,B,4,4,1,14,0.29,0.14,0.29,0.29,0.00,0.00
242593,C,1,3,2,6,0.67,0.00,0.33,0.00,0.00,0.00
242607,B,4,5,1,33,0.52,0.00,0.48,0.00,0.00,0.00
242613,B,2,4,1,4,1.00,0.00,0.00,0.00,0.00,0.00
242630,A,4,5,1,10,0.40,0.40,0.20,0.00,0.00,0.00
242635,B,1,4,1,6,0.67,0.00,0.33,0.00,0.00,0.00
242644,B,2,2,1,4,1.00,0.00,0.00,0.00,0.00,0.00
242652,B,2,3,1,6,0.67,0.00,0.33,0.00,0.00,0.00
242656,B,4,4,1,10,0.40,0.20,0.20,0.00,0.20,0.00
242676,B,2,4,1,4,0.50,0.50,0.00,0.00,0.00,0.00
242686,B,2,5,1,8,0.50,0.00,0.50,0.00,0.00,0.00
242705,B,2,1,2,12,0.67,0.00,0.33,0.00,0.00,0.00
242727,B,2,4,2,8,0.75,0.00,0.25,0.00,0.00,0.00
242752,B,5,4,1,6,0.33,0.33,0.00,0.00,0.33,0.00
242774,B,3,4,1,4,0.50,0.50,0.00,0.00,0.00,0.00
242793,B,3,4,1,12,0.67,0.00,0.33,0.00,0.00,0.00
242816,B,3,4,1,7,0.14,0.29,0.00,0.00,0.43,0.14
242831,B,1,1,2,2,1.00,0.00,0.00,0.00,0.00,0.00
242892,B,4,9,2,10,0.60,0.00,0.40,0.00,0.00,0.00
242918,B,4,4,1,7,0.71,0.29,0.00,0.00,0.00,0.00
242977,B,2,9,2,12,0.50,0.00,0.50,0.00,0.00,0.00
243051,B,3,3,2,10,0.80,0.00,0.20,0.00,0.00,0.00
243064,B,1,3,2,6,0.67,0.00,0.33,0.00,0.00,0.00
243076,B,1,1,2,2,1.00,0.00,0.00,0.00,0.00,0.00
243093,A,4,4,1,9,0.56,0.22,0.00,0.22,0.00,0.00
243120,C,2,4,1,8,0.75,0.00,0.25,0.00,0.00,0.00
243133,C,2,3,2,8,0.50,0.00,0.50,0.00,0.00,0.00
